"Time (ms)","Centre de gravité"
"26160","-22.18546"
"26194","-22.15754"
"26227","-21.92805"
"26260","-21.48124"
"26294","-20.85884"
"26327","-20.16924"
"26360","-19.54762"
"26394","-19.0892"
"26427","-18.81055"
"26460","-18.66266"
"26494","-18.56795"
"26527","-18.45049"
"26560","-18.25735"
"26594","-17.96961"
"26627","-17.58701"
"26660","-17.10275"
"26694","-16.50623"
"26727","-15.80231"
"26760","-15.02345"
"26794","-14.23299"
"26827","-13.51422"
"26860","-12.95964"
"26894","-12.65991"
"26927","-12.66639"
"26960","-12.96384"
"26994","-13.49475"
"27027","-14.19971"
"27060","-15.03204"
"27094","-15.95526"
"27127","-16.94299"
"27160","-17.97555"
"27194","-19.03773"
"27227","-20.12093"
"27260","-21.20818"
"27294","-22.25665"
"27327","-23.20562"
"27360","-24.00407"
"27394","-24.64122"
"27427","-25.15001"
"27460","-25.57313"
"27494","-25.93697"
"27527","-26.25269"
"27560","-26.51599"
"27594","-26.71621"
"27627","-26.86642"
"27660","-27.01796"
"27694","-27.24423"
"27727","-27.6104"
"27760","-28.14367"
"27794","-28.83167"
"27827","-29.65687"
"27860","-30.61849"
"27894","-31.71924"
"27927","-32.95363"
"27960","-34.31062"
"27994","-35.76711"
"28027","-37.27469"
"28060","-38.76823"
"28094","-40.19125"
"28127","-41.51079"
"28160","-42.72967"
"28194","-43.88852"
"28227","-45.03321"
"28260","-46.17987"
"28294","-47.30859"
"28327","-48.37152"
"28360","-49.3059"
"28394","-50.05852"
"28427","-50.618"
"28460","-51.02502"
"28494","-51.33801"
"28527","-51.58669"
"28560","-51.76727"
"28594","-51.87466"
"28627","-51.92158"
"28660","-51.93189"
"28694","-51.93095"
"28727","-51.94183"
"28760","-51.98391"
"28794","-52.06991"
"28827","-52.19837"
"28860","-52.34008"
"28894","-52.43169"
"28927","-52.40592"
"28960","-52.24146"
"28994","-51.96838"
"29027","-51.63169"
"29060","-51.27159"
"29094","-50.91417"
"29127","-50.55534"
"29160","-50.17078"
"29194","-49.75157"
"29227","-49.31882"
"29260","-48.90559"
"29294","-48.52827"
"29327","-48.16821"
"29360","-47.78648"
"29394","-47.36141"
"29427","-46.90401"
"29460","-46.44193"
"29494","-45.99509"
"29527","-45.56494"
"29560","-45.14652"
"29594","-44.73849"
"29627","-44.33887"
"29660","-43.95119"
"29694","-43.58886"
"29727","-43.26492"
"29760","-42.98954"
"29794","-42.76159"
"29827","-42.54156"
"29860","-42.24406"
