"Time (ms)","Centre de gravité"
"25060","250.8881"
"25094","250.7305"
"25127","250.7102"
"25160","250.8075"
"25194","250.984"
"25227","251.1807"
"25260","251.347"
"25294","251.4606"
"25327","251.5238"
"25360","251.5764"
"25394","251.6617"
"25427","251.7667"
"25460","251.8496"
"25494","251.8944"
"25527","251.9101"
"25560","251.9109"
"25594","251.9071"
"25627","251.9034"
"25660","251.9003"
"25694","251.8955"
"25727","251.8861"
"25760","251.8705"
"25794","251.8512"
"25827","251.8386"
"25860","251.855"
"25894","251.9334"
"25927","252.1029"
"25960","252.3518"
"25994","252.5906"
"26027","252.6887"
"26060","252.5811"
"26094","252.3302"
"26127","252.0667"
"26160","251.8877"
"26194","251.8255"
"26227","251.8849"
"26260","252.069"
"26294","252.3564"
"26327","252.6624"
"26360","252.8598"
"26394","252.8585"
"26427","252.6623"
"26460","252.3661"
"26494","252.0961"
"26527","251.926"
"26560","251.8531"
"26594","251.838"
"26627","251.843"
"26660","251.8463"
"26694","251.8465"
"26727","251.8618"
"26760","251.9279"
"26794","252.0857"
"26827","252.3474"
"26860","252.6623"
"26894","252.9405"
"26927","253.1222"
"26960","253.1967"
"26994","253.1621"
"27027","252.9966"
"27060","252.6781"
"27094","252.2252"
"27127","251.7027"
"27160","251.1824"
"27194","250.7019"
"27227","250.2578"
"27260","249.8505"
"27294","249.5133"
"27327","249.2908"
"27360","249.2172"
"27394","249.2786"
"27427","249.3862"
"27460","249.4274"
"27494","249.3334"
"27527","249.1034"
"27560","248.8115"
"27594","248.5637"
"27627","248.4148"
"27660","248.3379"
"27694","248.2596"
"27727","248.1045"
"27760","247.8424"
"27794","247.526"
"27827","247.2662"
"27860","247.1597"
"27894","247.2549"
"27927","247.556"
"27960","248.0134"
"27994","248.5314"
"28027","249.0118"
"28060","249.4031"
"28094","249.7263"
"28127","250.0326"
"28160","250.3239"
"28194","250.5473"
"28227","250.6668"
"28260","250.6975"
"28294","250.6833"
"28327","250.6749"
"28360","250.7243"
"28394","250.8775"
"28427","251.1453"
"28460","251.4702"
"28494","251.7494"
"28527","251.9042"
"28560","251.9026"
"28594","251.734"
"28627","251.4117"
"28660","251.008"
"28694","250.6503"
"28727","250.45"
"28760","250.4167"
"28794","250.4476"
"28827","250.4197"
"28860","250.2895"
"28894","250.1115"
"28927","249.9608"
"28960","249.8402"
"28994","249.7101"
"29027","249.5731"
"29060","249.4658"
"29094","249.4172"
"29127","249.4563"
"29160","249.6265"
"29194","249.9616"
"29227","250.4417"
"29260","250.9822"
"29294","251.4657"
"29327","251.7859"
"29360","251.8831"
"29394","251.7457"
"29427","251.4043"
"29460","250.9515"
"29494","250.5404"
"29527","250.3282"
"29560","250.4008"
"29594","250.7507"
"29627","251.3076"
"29660","251.9316"
"29694","252.3971"
"29727","252.4858"
"29760","252.1405"
"29794","251.5597"
"29827","251.1771"
"29860","251.5123"
"29894","252.9535"
"29927","255.6065"
"29960","259.2908"
"29994","263.6411"
"30027","268.2194"
"30060","272.6103"
"30094","276.5101"
"30127","279.7778"
"30160","282.4432"
